user_id,activity,start_time,end_time,location,activity_type,duration_minutes,device_used,mood,focus_level,interrupted,day_of_week,hour_of_day
1,Zoom call,2025-06-29 11:00,2025-06-29 11:45,park,productive,45,laptop,1,4,False,Sunday,11
1,Journal writing,2025-06-29 11:50,2025-06-29 13:20,park,reflective,90,laptop,3,3,False,Sunday,11
1,Lunch break,2025-06-29 13:30,2025-06-29 15:00,home,break,90,none,2,5,False,Sunday,13
1,Watching YouTube,2025-06-29 15:00,2025-06-29 15:20,office,leisure,20,laptop,1,7,True,Sunday,15
1,Lunch break,2025-06-29 15:25,2025-06-29 15:35,cafe,break,10,laptop,3,8,False,Sunday,15
1,Coffee break,2025-06-29 15:45,2025-06-29 17:15,home,break,90,laptop,2,10,True,Sunday,15
1,Team meeting,2025-06-29 17:15,2025-06-29 17:35,park,productive,20,laptop,4,8,True,Sunday,17
1,Reading book,2025-06-29 17:45,2025-06-29 18:15,park,leisure,30,phone,5,6,False,Sunday,17
1,Team meeting,2025-06-29 18:20,2025-06-29 18:35,cafe,productive,15,laptop,1,3,False,Sunday,18
2,Coffee break,2025-04-01 09:00,2025-04-01 10:30,home,break,90,none,1,6,True,Tuesday,9
2,Project planning,2025-04-01 10:45,2025-04-01 11:15,office,productive,30,laptop,2,5,False,Tuesday,10
2,Reading paper,2025-04-01 11:20,2025-04-01 12:20,cafe,productive,60,phone,1,9,False,Tuesday,11
2,Coffee break,2025-04-01 12:20,2025-04-01 13:05,office,break,45,phone,3,8,True,Tuesday,12
2,Journal writing,2025-04-01 13:15,2025-04-01 14:45,home,reflective,90,phone,2,5,False,Tuesday,13
2,Stretching,2025-04-01 14:55,2025-04-01 15:55,park,health,60,laptop,4,9,False,Tuesday,14
2,Debugging code,2025-04-01 16:10,2025-04-01 17:10,park,productive,60,phone,5,9,True,Tuesday,16
2,Meditation,2025-04-01 17:15,2025-04-01 18:45,home,health,90,none,2,4,True,Tuesday,17
2,Cleaning desk,2025-04-01 18:55,2025-04-01 19:25,cafe,neutral,30,phone,2,4,True,Tuesday,18
2,Zoom call,2025-04-01 19:25,2025-04-01 19:40,cafe,productive,15,laptop,2,8,True,Tuesday,19
2,Podcast listening,2025-04-01 19:45,2025-04-01 20:15,office,learning,30,laptop,5,10,False,Tuesday,19
2,Code review,2025-04-01 20:15,2025-04-01 21:00,cafe,productive,45,phone,1,9,False,Tuesday,20
2,Zoom call,2025-04-01 21:00,2025-04-01 21:30,park,productive,30,laptop,4,5,False,Tuesday,21
2,Debugging code,2025-04-02 07:00,2025-04-02 08:00,cafe,productive,60,laptop,3,9,True,Wednesday,7
2,Walking dog,2025-04-02 08:05,2025-04-02 08:25,park,health,20,laptop,3,4,False,Wednesday,8
2,Cleaning desk,2025-04-02 08:35,2025-04-02 08:45,office,neutral,10,none,5,10,True,Wednesday,8
2,Project planning,2025-04-02 08:50,2025-04-02 09:05,park,productive,15,none,3,4,False,Wednesday,8
2,Team meeting,2025-04-02 09:10,2025-04-02 09:25,home,productive,15,none,1,10,False,Wednesday,9
2,Walking dog,2025-04-02 09:40,2025-04-02 10:10,park,health,30,phone,4,6,False,Wednesday,9
2,Walking dog,2025-04-02 10:25,2025-04-02 10:55,cafe,health,30,phone,2,8,False,Wednesday,10
2,Meditation,2025-04-02 10:55,2025-04-02 11:15,home,health,20,none,4,5,True,Wednesday,10
2,Meditation,2025-04-03 08:00,2025-04-03 09:00,cafe,health,60,phone,1,9,False,Thursday,8
2,Writing article,2025-04-03 09:00,2025-04-03 09:10,cafe,productive,10,phone,4,8,False,Thursday,9
2,Code review,2025-04-03 09:10,2025-04-03 09:30,cafe,productive,20,laptop,5,3,True,Thursday,9
2,Lunch break,2025-04-03 09:35,2025-04-03 09:45,cafe,break,10,phone,5,3,False,Thursday,9
2,Reading paper,2025-04-03 09:45,2025-04-03 10:15,park,productive,30,laptop,4,4,False,Thursday,9
2,Debugging code,2025-04-03 10:25,2025-04-03 11:55,cafe,productive,90,phone,2,9,False,Thursday,10
2,Reading book,2025-04-03 11:55,2025-04-03 12:10,cafe,leisure,15,none,2,5,True,Thursday,11
2,Journal writing,2025-04-03 12:10,2025-04-03 12:30,cafe,reflective,20,none,2,4,False,Thursday,12
2,Reading paper,2025-04-04 09:00,2025-04-04 10:30,park,productive,90,none,1,4,True,Friday,9
2,Cleaning desk,2025-04-04 10:40,2025-04-04 10:55,park,neutral,15,laptop,2,7,False,Friday,10
2,Lunch break,2025-04-04 11:05,2025-04-04 12:05,park,break,60,none,3,4,False,Friday,11
2,Watching YouTube,2025-04-04 12:10,2025-04-04 13:10,park,leisure,60,none,4,5,False,Friday,12
2,Zoom call,2025-04-04 13:25,2025-04-04 13:40,park,productive,15,none,4,3,False,Friday,13
2,Meditation,2025-04-04 13:55,2025-04-04 14:25,cafe,health,30,phone,3,3,False,Friday,13
2,Meditation,2025-04-04 14:30,2025-04-04 14:45,park,health,15,laptop,2,4,False,Friday,14
2,Instagram scrolling,2025-04-04 14:55,2025-04-04 15:40,home,leisure,45,none,4,10,False,Friday,14
2,Email checking,2025-04-04 15:40,2025-04-04 15:50,park,neutral,10,laptop,4,10,False,Friday,15
2,Watching YouTube,2025-04-04 15:55,2025-04-04 16:15,office,leisure,20,none,2,3,False,Friday,15
2,Writing article,2025-04-04 16:20,2025-04-04 17:05,park,productive,45,none,3,8,False,Friday,16
2,Reading book,2025-04-05 07:00,2025-04-05 08:00,cafe,leisure,60,phone,2,8,False,Saturday,7
2,Stretching,2025-04-05 08:05,2025-04-05 09:05,park,health,60,laptop,1,8,True,Saturday,8
2,Watching YouTube,2025-04-05 09:05,2025-04-05 09:20,home,leisure,15,laptop,1,7,False,Saturday,9
2,Online course,2025-04-05 09:20,2025-04-05 09:50,office,learning,30,laptop,4,6,False,Saturday,9
2,Reading book,2025-04-05 10:05,2025-04-05 10:25,park,leisure,20,laptop,2,7,False,Saturday,10
2,Debugging code,2025-04-05 10:25,2025-04-05 10:45,cafe,productive,20,phone,1,7,False,Saturday,10
2,Lunch break,2025-04-05 10:45,2025-04-05 11:15,office,break,30,phone,3,10,False,Saturday,10
2,Journal writing,2025-04-05 11:30,2025-04-05 11:45,park,reflective,15,phone,1,6,False,Saturday,11
2,Walking dog,2025-04-05 11:45,2025-04-05 12:45,home,health,60,laptop,5,8,False,Saturday,11
2,Zoom call,2025-04-05 12:45,2025-04-05 13:45,park,productive,60,laptop,3,6,False,Saturday,12
2,Stretching,2025-04-05 13:50,2025-04-05 14:10,office,health,20,phone,4,7,False,Saturday,13
2,Instagram scrolling,2025-04-05 14:20,2025-04-05 15:50,home,leisure,90,laptop,3,3,True,Saturday,14
2,Meditation,2025-04-05 16:05,2025-04-05 17:35,home,health,90,laptop,4,4,True,Saturday,16
2,Code review,2025-04-05 17:35,2025-04-05 18:20,cafe,productive,45,laptop,5,8,True,Saturday,17
2,Team meeting,2025-04-05 18:35,2025-04-05 18:50,park,productive,15,laptop,1,5,False,Saturday,18
2,Coffee break,2025-04-06 08:00,2025-04-06 08:10,office,break,10,phone,1,6,True,Sunday,8
2,Debugging code,2025-04-06 08:10,2025-04-06 09:40,cafe,productive,90,phone,4,3,False,Sunday,8
2,Debugging code,2025-04-06 09:40,2025-04-06 09:55,home,productive,15,phone,1,7,False,Sunday,9
2,Email checking,2025-04-06 10:10,2025-04-06 10:55,office,neutral,45,laptop,5,8,False,Sunday,10
2,Reading paper,2025-04-06 11:05,2025-04-06 11:15,office,productive,10,phone,4,10,False,Sunday,11
2,Reading paper,2025-04-06 11:15,2025-04-06 12:45,office,productive,90,laptop,5,7,True,Sunday,11
2,Cleaning desk,2025-04-06 12:45,2025-04-06 13:00,cafe,neutral,15,laptop,3,7,False,Sunday,12
2,Reading book,2025-04-06 13:05,2025-04-06 13:35,park,leisure,30,phone,4,3,False,Sunday,13
2,Email checking,2025-04-06 13:50,2025-04-06 14:20,home,neutral,30,none,5,3,False,Sunday,13
2,Team meeting,2025-04-06 14:35,2025-04-06 14:50,office,productive,15,phone,5,7,False,Sunday,14
2,Podcast listening,2025-04-06 15:00,2025-04-06 15:30,home,learning,30,laptop,1,10,False,Sunday,15
2,Watching YouTube,2025-04-07 07:00,2025-04-07 07:15,office,leisure,15,none,1,8,False,Monday,7
2,Coffee break,2025-04-07 07:30,2025-04-07 07:50,office,break,20,none,3,7,False,Monday,7
2,Code review,2025-04-07 08:05,2025-04-07 08:35,cafe,productive,30,none,5,4,False,Monday,8
2,Code review,2025-04-07 08:35,2025-04-07 08:50,park,productive,15,none,4,9,False,Monday,8
2,Journal writing,2025-04-07 08:50,2025-04-07 09:35,home,reflective,45,laptop,3,9,False,Monday,8
2,Instagram scrolling,2025-04-07 09:40,2025-04-07 10:25,park,leisure,45,laptop,3,9,False,Monday,9
2,Walking dog,2025-04-07 10:25,2025-04-07 11:10,office,health,45,laptop,2,9,True,Monday,10
2,Coffee break,2025-04-07 11:15,2025-04-07 11:30,cafe,break,15,phone,1,5,False,Monday,11
2,Reading paper,2025-04-07 11:30,2025-04-07 11:40,park,productive,10,laptop,4,4,False,Monday,11
2,Zoom call,2025-04-07 11:55,2025-04-07 12:40,park,productive,45,none,5,8,False,Monday,11
2,Coffee break,2025-04-07 12:45,2025-04-07 14:15,office,break,90,phone,1,4,False,Monday,12
2,Podcast listening,2025-04-07 14:15,2025-04-07 14:25,park,learning,10,laptop,4,6,False,Monday,14
2,Team meeting,2025-04-08 09:00,2025-04-08 09:15,park,productive,15,laptop,1,4,True,Tuesday,9
2,Stretching,2025-04-08 09:20,2025-04-08 09:30,park,health,10,laptop,1,8,False,Tuesday,9
2,Coffee break,2025-04-08 09:40,2025-04-08 10:40,office,break,60,none,2,7,False,Tuesday,9
2,Stretching,2025-04-08 10:45,2025-04-08 11:15,home,health,30,none,5,6,False,Tuesday,10
2,Walking dog,2025-04-08 11:20,2025-04-08 12:05,home,health,45,laptop,5,7,False,Tuesday,11
2,Project planning,2025-04-08 12:15,2025-04-08 12:35,cafe,productive,20,phone,4,10,False,Tuesday,12
2,Team meeting,2025-04-08 12:45,2025-04-08 13:30,home,productive,45,none,1,7,False,Tuesday,12
2,Stretching,2025-04-08 13:45,2025-04-08 15:15,home,health,90,phone,5,7,False,Tuesday,13
2,Watching YouTube,2025-04-08 15:20,2025-04-08 15:50,office,leisure,30,phone,1,10,False,Tuesday,15
2,Watching YouTube,2025-04-08 16:00,2025-04-08 16:15,cafe,leisure,15,phone,4,6,False,Tuesday,16
2,Code review,2025-04-09 07:00,2025-04-09 07:10,home,productive,10,laptop,1,7,False,Wednesday,7
2,Watching YouTube,2025-04-09 07:10,2025-04-09 07:25,home,leisure,15,laptop,1,10,True,Wednesday,7
2,Writing article,2025-04-09 07:35,2025-04-09 08:35,home,productive,60,laptop,2,5,False,Wednesday,7
2,Stretching,2025-04-09 08:45,2025-04-09 09:00,office,health,15,phone,5,9,True,Wednesday,8
2,Coffee break,2025-04-09 09:05,2025-04-09 09:25,park,break,20,laptop,4,7,True,Wednesday,9
2,Zoom call,2025-04-09 09:35,2025-04-09 10:20,home,productive,45,phone,4,5,False,Wednesday,9
2,Online course,2025-04-09 10:25,2025-04-09 10:55,office,learning,30,laptop,5,10,False,Wednesday,10
2,Reading book,2025-04-09 11:00,2025-04-09 11:20,office,leisure,20,laptop,1,10,False,Wednesday,11
2,Writing article,2025-04-09 11:35,2025-04-09 11:50,office,productive,15,phone,5,8,False,Wednesday,11
2,Instagram scrolling,2025-04-09 12:00,2025-04-09 12:20,home,leisure,20,none,5,8,False,Wednesday,12
2,Team meeting,2025-04-09 12:35,2025-04-09 14:05,park,productive,90,laptop,5,3,False,Wednesday,12
2,Podcast listening,2025-04-09 14:20,2025-04-09 15:20,home,learning,60,none,4,8,False,Wednesday,14
2,Team meeting,2025-04-10 08:00,2025-04-10 09:30,park,productive,90,phone,1,3,False,Thursday,8
2,Walking dog,2025-04-10 09:45,2025-04-10 10:15,home,health,30,phone,5,5,False,Thursday,9
2,Online course,2025-04-10 10:15,2025-04-10 10:30,park,learning,15,none,5,10,False,Thursday,10
2,Journal writing,2025-04-10 10:35,2025-04-10 10:50,cafe,reflective,15,laptop,4,7,True,Thursday,10
2,Walking dog,2025-04-10 11:05,2025-04-10 11:35,office,health,30,laptop,2,5,False,Thursday,11
2,Zoom call,2025-04-10 11:50,2025-04-10 12:05,office,productive,15,laptop,4,3,False,Thursday,11
2,Debugging code,2025-04-10 12:05,2025-04-10 12:15,home,productive,10,laptop,2,5,False,Thursday,12
2,Zoom call,2025-04-10 12:20,2025-04-10 12:40,cafe,productive,20,none,5,5,False,Thursday,12
2,Project planning,2025-04-10 12:45,2025-04-10 13:00,park,productive,15,none,5,6,False,Thursday,12
2,Watching YouTube,2025-04-10 13:15,2025-04-10 13:25,cafe,leisure,10,phone,4,8,False,Thursday,13
2,Team meeting,2025-04-10 13:35,2025-04-10 13:55,park,productive,20,laptop,2,3,False,Thursday,13
2,Cleaning desk,2025-04-10 14:00,2025-04-10 15:30,cafe,neutral,90,none,5,6,False,Thursday,14
2,Code review,2025-04-10 15:40,2025-04-10 15:50,park,productive,10,none,3,5,False,Thursday,15
2,Lunch break,2025-04-10 15:50,2025-04-10 16:35,home,break,45,phone,3,8,False,Thursday,15
2,Reading book,2025-04-10 16:35,2025-04-10 17:35,office,leisure,60,laptop,2,5,False,Thursday,16
2,Stretching,2025-04-11 08:00,2025-04-11 08:30,cafe,health,30,laptop,5,8,False,Friday,8
2,Online course,2025-04-11 08:40,2025-04-11 08:50,park,learning,10,laptop,3,4,False,Friday,8
2,Project planning,2025-04-11 09:00,2025-04-11 10:00,office,productive,60,none,4,5,True,Friday,9
2,Instagram scrolling,2025-04-11 10:00,2025-04-11 11:30,office,leisure,90,phone,3,8,False,Friday,10
2,Watching YouTube,2025-04-11 11:45,2025-04-11 12:30,office,leisure,45,none,3,6,False,Friday,11
2,Team meeting,2025-04-11 12:45,2025-04-11 12:55,park,productive,10,none,2,5,False,Friday,12
2,Code review,2025-04-11 13:05,2025-04-11 13:25,park,productive,20,phone,1,9,False,Friday,13
2,Project planning,2025-04-11 13:40,2025-04-11 13:50,office,productive,10,none,1,10,True,Friday,13
2,Walking dog,2025-04-11 14:05,2025-04-11 15:35,cafe,health,90,none,4,6,True,Friday,14
2,Walking dog,2025-04-11 15:45,2025-04-11 15:55,cafe,health,10,phone,1,5,False,Friday,15
2,Team meeting,2025-04-11 16:10,2025-04-11 17:10,cafe,productive,60,laptop,4,8,False,Friday,16
2,Meditation,2025-04-11 17:25,2025-04-11 18:25,cafe,health,60,phone,2,4,False,Friday,17
2,Coffee break,2025-04-11 18:40,2025-04-11 19:40,cafe,break,60,none,1,3,False,Friday,18
2,Instagram scrolling,2025-04-11 19:45,2025-04-11 20:00,home,leisure,15,none,5,9,True,Friday,19
2,Watching YouTube,2025-04-12 07:00,2025-04-12 07:30,park,leisure,30,phone,1,3,True,Saturday,7
2,Debugging code,2025-04-12 07:45,2025-04-12 09:15,home,productive,90,phone,1,6,False,Saturday,7
2,Meditation,2025-04-12 09:30,2025-04-12 09:45,home,health,15,laptop,2,9,False,Saturday,9
2,Team meeting,2025-04-12 09:45,2025-04-12 09:55,home,productive,10,laptop,3,4,True,Saturday,9
2,Email checking,2025-04-12 10:05,2025-04-12 11:35,park,neutral,90,phone,3,3,False,Saturday,10
2,Zoom call,2025-04-12 11:35,2025-04-12 11:55,cafe,productive,20,phone,1,7,True,Saturday,11
2,Zoom call,2025-04-12 11:55,2025-04-12 12:40,park,productive,45,phone,2,3,False,Saturday,11
2,Writing article,2025-04-12 12:45,2025-04-12 13:15,home,productive,30,none,2,10,False,Saturday,12
2,Coffee break,2025-04-12 13:30,2025-04-12 13:50,cafe,break,20,phone,2,9,False,Saturday,13
2,Team meeting,2025-04-13 08:00,2025-04-13 09:00,park,productive,60,laptop,4,3,True,Sunday,8
2,Reading book,2025-04-13 09:15,2025-04-13 09:45,cafe,leisure,30,none,2,10,False,Sunday,9
2,Project planning,2025-04-13 10:00,2025-04-13 10:45,cafe,productive,45,none,5,4,False,Sunday,10
2,Journal writing,2025-04-13 10:55,2025-04-13 11:15,home,reflective,20,laptop,3,3,False,Sunday,10
2,Instagram scrolling,2025-04-13 11:30,2025-04-13 11:50,cafe,leisure,20,phone,4,4,False,Sunday,11
2,Walking dog,2025-04-13 11:50,2025-04-13 13:20,office,health,90,none,5,6,False,Sunday,11
2,Project planning,2025-04-13 13:25,2025-04-13 14:25,park,productive,60,none,2,8,False,Sunday,13
2,Walking dog,2025-04-13 14:40,2025-04-13 14:50,office,health,10,none,1,5,False,Sunday,14
2,Zoom call,2025-04-13 15:00,2025-04-13 15:10,cafe,productive,10,phone,1,4,False,Sunday,15
2,Online course,2025-04-13 15:25,2025-04-13 15:40,home,learning,15,none,4,3,True,Sunday,15
2,Debugging code,2025-04-13 15:50,2025-04-13 16:10,home,productive,20,none,4,8,False,Sunday,15
2,Podcast listening,2025-04-13 16:20,2025-04-13 16:40,home,learning,20,laptop,5,6,True,Sunday,16
2,Coffee break,2025-04-14 07:00,2025-04-14 08:30,home,break,90,laptop,3,5,False,Monday,7
2,Team meeting,2025-04-14 08:30,2025-04-14 09:15,park,productive,45,phone,2,9,True,Monday,8
2,Writing article,2025-04-14 09:20,2025-04-14 09:40,home,productive,20,none,3,5,False,Monday,9
2,Debugging code,2025-04-14 09:50,2025-04-14 10:50,office,productive,60,laptop,5,9,False,Monday,9
2,Project planning,2025-04-14 10:55,2025-04-14 12:25,office,productive,90,phone,2,9,False,Monday,10
2,Reading book,2025-04-14 12:35,2025-04-14 13:35,office,leisure,60,laptop,3,6,False,Monday,12
2,Team meeting,2025-04-14 13:50,2025-04-14 14:35,home,productive,45,none,2,8,False,Monday,13
2,Writing article,2025-04-14 14:40,2025-04-14 15:25,office,productive,45,none,1,7,False,Monday,14
2,Stretching,2025-04-14 15:35,2025-04-14 16:20,park,health,45,none,3,4,False,Monday,15
2,Project planning,2025-04-14 16:30,2025-04-14 17:00,home,productive,30,none,3,9,False,Monday,16
2,Code review,2025-04-14 17:10,2025-04-14 18:40,park,productive,90,none,5,6,True,Monday,17
2,Meditation,2025-04-14 18:50,2025-04-14 19:35,office,health,45,laptop,3,6,True,Monday,18
2,Debugging code,2025-04-14 19:45,2025-04-14 20:45,cafe,productive,60,phone,1,10,True,Monday,19
2,Instagram scrolling,2025-04-15 08:00,2025-04-15 08:45,office,leisure,45,none,2,3,True,Tuesday,8
2,Reading book,2025-04-15 08:55,2025-04-15 09:15,office,leisure,20,laptop,2,4,False,Tuesday,8
2,Project planning,2025-04-15 09:15,2025-04-15 09:45,home,productive,30,none,5,4,False,Tuesday,9
2,Online course,2025-04-15 10:00,2025-04-15 11:00,cafe,learning,60,laptop,4,5,True,Tuesday,10
2,Reading book,2025-04-15 11:15,2025-04-15 11:25,home,leisure,10,none,4,10,False,Tuesday,11
2,Journal writing,2025-04-15 11:30,2025-04-15 11:45,office,reflective,15,phone,2,8,False,Tuesday,11
2,Code review,2025-04-15 11:50,2025-04-15 12:20,cafe,productive,30,laptop,2,10,False,Tuesday,11
2,Watching YouTube,2025-04-15 12:25,2025-04-15 13:55,park,leisure,90,laptop,5,6,False,Tuesday,12
2,Walking dog,2025-04-15 14:05,2025-04-15 14:25,home,health,20,laptop,4,7,False,Tuesday,14
2,Podcast listening,2025-04-15 14:25,2025-04-15 14:35,cafe,learning,10,laptop,5,5,False,Tuesday,14
2,Reading paper,2025-04-15 14:50,2025-04-15 16:20,office,productive,90,none,5,9,False,Tuesday,14
2,Coffee break,2025-04-16 08:00,2025-04-16 08:20,office,break,20,laptop,4,9,False,Wednesday,8
2,Reading paper,2025-04-16 08:35,2025-04-16 09:20,office,productive,45,phone,4,3,True,Wednesday,8
2,Podcast listening,2025-04-16 09:25,2025-04-16 09:40,park,learning,15,none,3,10,False,Wednesday,9
2,Walking dog,2025-04-16 09:55,2025-04-16 10:40,home,health,45,phone,3,8,False,Wednesday,9
2,Zoom call,2025-04-16 10:40,2025-04-16 11:40,cafe,productive,60,laptop,4,3,True,Wednesday,10
2,Code review,2025-04-16 11:45,2025-04-16 12:30,park,productive,45,laptop,3,7,False,Wednesday,11
2,Cleaning desk,2025-04-16 12:30,2025-04-16 13:00,home,neutral,30,none,4,9,False,Wednesday,12
2,Stretching,2025-04-16 13:15,2025-04-16 14:00,park,health,45,phone,1,8,False,Wednesday,13
2,Debugging code,2025-04-16 14:15,2025-04-16 15:45,office,productive,90,laptop,1,8,False,Wednesday,14
2,Debugging code,2025-04-16 15:55,2025-04-16 16:15,park,productive,20,none,1,4,False,Wednesday,15
2,Zoom call,2025-04-16 16:25,2025-04-16 16:55,office,productive,30,laptop,4,3,True,Wednesday,16
2,Online course,2025-04-16 17:10,2025-04-16 17:55,cafe,learning,45,phone,3,10,False,Wednesday,17
2,Lunch break,2025-04-16 18:00,2025-04-16 18:15,office,break,15,phone,4,10,False,Wednesday,18
2,Writing article,2025-04-16 18:25,2025-04-16 19:55,park,productive,90,none,4,4,False,Wednesday,18
2,Meditation,2025-04-16 20:00,2025-04-16 20:15,home,health,15,laptop,5,7,False,Wednesday,20
2,Stretching,2025-04-17 07:00,2025-04-17 07:10,office,health,10,laptop,1,4,False,Thursday,7
2,Cleaning desk,2025-04-17 07:15,2025-04-17 07:35,cafe,neutral,20,laptop,4,4,False,Thursday,7
2,Lunch break,2025-04-17 07:35,2025-04-17 08:20,park,break,45,none,4,4,False,Thursday,7
2,Instagram scrolling,2025-04-17 08:25,2025-04-17 08:55,home,leisure,30,phone,1,8,False,Thursday,8
2,Zoom call,2025-04-17 09:05,2025-04-17 10:35,home,productive,90,none,1,6,False,Thursday,9
2,Debugging code,2025-04-17 10:35,2025-04-17 10:45,cafe,productive,10,laptop,1,5,False,Thursday,10
2,Stretching,2025-04-17 10:45,2025-04-17 11:00,home,health,15,laptop,1,5,False,Thursday,10
2,Project planning,2025-04-17 11:00,2025-04-17 11:15,office,productive,15,laptop,1,6,False,Thursday,11
2,Writing article,2025-04-17 11:25,2025-04-17 11:55,park,productive,30,none,5,3,False,Thursday,11
2,Walking dog,2025-04-17 12:05,2025-04-17 12:15,office,health,10,none,4,8,False,Thursday,12
2,Code review,2025-04-17 12:25,2025-04-17 13:10,cafe,productive,45,phone,2,7,False,Thursday,12
2,Coffee break,2025-04-17 13:15,2025-04-17 14:45,cafe,break,90,none,1,3,False,Thursday,13
2,Journal writing,2025-04-17 15:00,2025-04-17 16:00,office,reflective,60,laptop,1,4,False,Thursday,15
2,Coffee break,2025-04-18 09:00,2025-04-18 09:10,park,break,10,phone,4,5,False,Friday,9
2,Watching YouTube,2025-04-18 09:20,2025-04-18 09:40,home,leisure,20,none,4,10,False,Friday,9
2,Meditation,2025-04-18 09:55,2025-04-18 10:15,office,health,20,phone,5,7,False,Friday,9
2,Code review,2025-04-18 10:15,2025-04-18 10:45,office,productive,30,none,1,7,False,Friday,10
2,Project planning,2025-04-18 10:45,2025-04-18 11:15,park,productive,30,none,1,9,False,Friday,10
2,Stretching,2025-04-18 11:15,2025-04-18 12:45,park,health,90,phone,3,9,False,Friday,11
2,Journal writing,2025-04-18 12:50,2025-04-18 13:00,cafe,reflective,10,none,3,4,False,Friday,12
2,Reading paper,2025-04-18 13:10,2025-04-18 13:55,home,productive,45,laptop,4,7,False,Friday,13
2,Coffee break,2025-04-18 14:10,2025-04-18 14:40,park,break,30,phone,2,9,True,Friday,14
2,Team meeting,2025-04-19 07:00,2025-04-19 07:15,park,productive,15,phone,3,10,False,Saturday,7
2,Reading book,2025-04-19 07:15,2025-04-19 08:45,cafe,leisure,90,phone,5,5,False,Saturday,7
2,Debugging code,2025-04-19 08:55,2025-04-19 09:40,home,productive,45,none,1,7,False,Saturday,8
2,Debugging code,2025-04-19 09:45,2025-04-19 10:45,office,productive,60,phone,4,5,False,Saturday,9
2,Cleaning desk,2025-04-19 10:55,2025-04-19 11:55,park,neutral,60,none,5,3,False,Saturday,10
2,Online course,2025-04-19 11:55,2025-04-19 12:10,cafe,learning,15,phone,1,9,False,Saturday,11
2,Reading paper,2025-04-19 12:10,2025-04-19 12:20,office,productive,10,laptop,4,7,False,Saturday,12
2,Meditation,2025-04-19 12:25,2025-04-19 12:45,cafe,health,20,laptop,2,3,False,Saturday,12
2,Cleaning desk,2025-04-19 13:00,2025-04-19 13:20,office,neutral,20,laptop,1,10,False,Saturday,13
2,Meditation,2025-04-19 13:30,2025-04-19 14:15,cafe,health,45,laptop,4,10,False,Saturday,13
2,Meditation,2025-04-19 14:25,2025-04-19 15:10,office,health,45,phone,3,7,False,Saturday,14
2,Team meeting,2025-04-19 15:10,2025-04-19 15:25,home,productive,15,phone,5,9,False,Saturday,15
2,Team meeting,2025-04-19 15:40,2025-04-19 16:00,park,productive,20,laptop,1,7,False,Saturday,15
2,Code review,2025-04-20 09:00,2025-04-20 09:10,home,productive,10,laptop,3,5,False,Sunday,9
2,Online course,2025-04-20 09:10,2025-04-20 10:10,office,learning,60,phone,1,5,False,Sunday,9
2,Podcast listening,2025-04-20 10:25,2025-04-20 11:55,cafe,learning,90,laptop,1,8,False,Sunday,10
2,Instagram scrolling,2025-04-20 12:10,2025-04-20 13:10,cafe,leisure,60,phone,1,9,False,Sunday,12
2,Podcast listening,2025-04-20 13:20,2025-04-20 14:05,office,learning,45,none,5,3,True,Sunday,13
2,Debugging code,2025-04-20 14:10,2025-04-20 15:10,cafe,productive,60,laptop,3,8,True,Sunday,14
2,Stretching,2025-04-20 15:25,2025-04-20 16:10,cafe,health,45,laptop,2,8,False,Sunday,15
2,Journal writing,2025-04-20 16:25,2025-04-20 17:25,cafe,reflective,60,none,5,5,True,Sunday,16
2,Reading paper,2025-04-20 17:25,2025-04-20 18:55,cafe,productive,90,none,2,7,False,Sunday,17
2,Zoom call,2025-04-20 18:55,2025-04-20 19:15,cafe,productive,20,laptop,3,7,False,Sunday,18
2,Writing article,2025-04-20 19:30,2025-04-20 20:30,office,productive,60,laptop,5,10,False,Sunday,19
2,Coffee break,2025-04-20 20:40,2025-04-20 21:00,home,break,20,laptop,4,4,False,Sunday,20
2,Instagram scrolling,2025-04-20 21:05,2025-04-20 22:35,office,leisure,90,laptop,1,9,False,Sunday,21
2,Stretching,2025-04-20 22:50,2025-04-20 23:35,home,health,45,phone,3,9,False,Sunday,22
2,Journal writing,2025-04-21 09:00,2025-04-21 09:45,home,reflective,45,laptop,3,10,False,Monday,9
2,Team meeting,2025-04-21 09:45,2025-04-21 09:55,home,productive,10,laptop,5,5,False,Monday,9
2,Meditation,2025-04-21 10:05,2025-04-21 10:50,cafe,health,45,none,4,7,True,Monday,10
2,Reading book,2025-04-21 11:05,2025-04-21 11:15,cafe,leisure,10,laptop,1,7,False,Monday,11
2,Podcast listening,2025-04-21 11:15,2025-04-21 12:15,cafe,learning,60,laptop,2,5,False,Monday,11
2,Coffee break,2025-04-21 12:25,2025-04-21 12:35,office,break,10,laptop,4,5,False,Monday,12
2,Online course,2025-04-21 12:50,2025-04-21 13:20,cafe,learning,30,none,1,4,False,Monday,12
2,Writing article,2025-04-21 13:25,2025-04-21 13:35,park,productive,10,laptop,5,9,True,Monday,13
2,Email checking,2025-04-21 13:40,2025-04-21 14:10,park,neutral,30,phone,1,10,False,Monday,13
2,Reading paper,2025-04-21 14:15,2025-04-21 14:35,park,productive,20,phone,3,9,False,Monday,14
2,Project planning,2025-04-21 14:40,2025-04-21 16:10,park,productive,90,phone,4,7,False,Monday,14
2,Online course,2025-04-21 16:15,2025-04-21 16:25,home,learning,10,phone,4,6,False,Monday,16
2,Coffee break,2025-04-21 16:25,2025-04-21 16:55,home,break,30,none,3,7,False,Monday,16
